original order,Case Number,Year,Type,Country,Area,Activity,Sex ,Injury,Fatal (Y/N),Time
1337.0,1933.06.08,1933.0,Unprovoked,AUSTRALIA,Queensland,Treading,M,Lacerations to legs from fins of shark,N,15:30
1336.0,1933.05.03,1933.0,Sea Disaster,CUBA,Havana Province,Swimming,M,FATAL,Y,15:30
1335.0,1933.04.10,1933.0,Unprovoked,USA,Florida,Swimming,M,FATAL,Y,15:30
1334.0,1933.02.26,1933.0,Unprovoked,AUSTRALIA,New South Wales,Standing,M,Abrasions to legs,N,15:30
1333.0,1933.02.15,1933.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"Injuries to arm, shoulder & chest, took 2 days to reach hospital",N,15:30
1332.0,1933.02.14,1933.0,Boat,AUSTRALIA,South Australia,Unknown,Unknown,No injury to occupants. Shark leapt into boat during sailing races,N,15:30
1331.0,1933.02.12,1933.0,Provoked,AUSTRALIA,South Australia,Fishing,M,Forearm injured by hooked shark PROVOKED INCIDENT,N,15:30
1330.0,1933.01.04,1933.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,Severe abdominal wounds FATAL (Note: 14 days earlier a dog was bitten in two by a large shark),Y,17:30
1329.0,1932.12.11,1932.0,Unprovoked,AUSTRALIA,Northern Territory,Unknown,M,Leg bitten,N,17:30
1328.0,1932.12.09,1932.0,Provoked,NEW ZEALAND,North Island,Fishing,M,Laceration to hand  PROVOKED INCIDENT,N,17:30
1327.0,1932.11.09,1932.0,Sea Disaster,CUBA,Unknown,Hurricane,Unknown,Unknown,Unknown,17:30
1326.0,1932.10.31,1932.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"Torso bitten with pneumothorax, slight lacerations on left hand",N,11:00
1325.0,1932.10.11,1932.0,Unprovoked,CAPE VERDE,Barlavento Islands,Swimming,M,FATAL,Y,11:00
1324.0,1932.09.26,1932.0,Unprovoked,FIJI,Viti Levu Island,Catching,M,Left arm severely bitten,N,11:00
1323.0,1932.08.30,1932.0,Provoked,AUSTRALIA,New South Wales,Unknown,M,Hand bitten by landed shark PROVOKED INCIDENT,N,11:00
1322.0,1932.08.30,1932.0,Provoked,AUSTRALIA,New South Wales,Unknown,M,Bitten by landed shark PROVOKED INCIDENT,N,11:00
1321.0,1932.08.10,1932.0,Provoked,USA,New Jersey,Fishing,M,Hooked shark gashed right leg      PROVOKED INCIDENT,N,11:00
1320.0,1932.08.09,1932.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Bitten on buttock & leg,N,11:00
1319.0,1932.08.06,1932.0,Provoked,BAHAMAS,New Providence District,On,M,"No injury, hooked shark rammed tripod PROVOKED INCIDENT",N,11:00
1318.0,1932.07.14,1932.0,Invalid,USA,Texas,Unknown,M,Body recovered  from 9' shark but death due to shark bite was not confirmed,Unknown,11:00
1317.0,1932.07.02,1932.0,Boat,CANADA,Bay of Fundy,Fishing,M,"No injury to occupants, shark bumped boat repeatedly",N,11:00
1316.0,1932.06.28,1932.0,Provoked,USA,New Jersey,Fishing,M,Knee bitten by boated shark PROVOKED INCIDENT,N,11:00
1315.0,1932.06.26,1932.0,Provoked,USA,New Jersey,Fishing,M,Ankle broken when 500-lb boated shark lashed him with its tail PROVOKED INCIDENT,N,11:00
1314.0,1932.06.20,1932.0,Unprovoked,FIJI,Yasawa Islands,Diving,F,FATAL,Y,11:00
1313.0,1932.05.12,1932.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,FATAL,Y,11:00
1312.0,1932.05.00,1932.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Severe injury to forearm near elbow,N,11:00
1311.0,1932.04.16,1932.0,Unprovoked,PHILIPPINES,Manila,Standing,M,"FATAL, torso bitten ",Y,11:00
1310.0,1932.04.16,1932.0,Unprovoked,PHILIPPINES,Manila,Standing,F,"FATAL, torso bitten ",Y,11:00
1309.0,1932.02.16,1932.0,Unprovoked,USA,Hawaii,Swimming,M,Two 6-inch lacerations,N,11:00
1308.0,1932.02.13,1932.0,Unprovoked,AUSTRALIA,Queensland,Fishing,M,Foot bitten,N,11:00
1307.0,1932.02.08,1932.0,Unprovoked,PHILIPPINES,Manila,Working,M,"FATAL, died next day at 03h00",Y,11:00
1306.0,1932.01.27,1932.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,Thigh bitten,N,16:00
1305.0,1932.01.11,1932.0,Boat,AUSTRALIA,Victoria,Fishing,Unknown,No details,Unknown,16:00
1304.0,1932.01.06,1932.0,Provoked,MEXICO,Baja California,Fishing,M,Hooked shark capsized rowboat & the 2 men were drowned PROVOKED INCIDENT,Y,16:00
1303.0,1932.00.00,1932.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Collecting,M,"Right shin, calf and sole of foot lacerated",N,A
1302.0,1931.11.26,1931.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Left foot acerated,N,A
1301.0,1931.09.27,1931.0,Unprovoked,JAMAICA,Unknown,Diving,M,FATAL,Y,12:00
1300.0,1931.09.21,1931.0,Unprovoked,USA,Florida,Swimming,M,Minor injury,N,12:00
1299.0,1931.09.21,1931.0,Unprovoked,USA,Florida,Swimming,F,Right thigh & calf lacerated,N,12:00
1298.0,1931.09.02,1931.0,Invalid,USA,Hawaii,Fishing,M,"Swept out to sea by strong currents, his remains found in a 5.5m shark caught off Barber’s Point",Unknown,12:00
1297.0,1931.08.31,1931.0,Unprovoked,CUBA,Havana Province,Swimming,M,FATAL  (Wire netting installed at local beaches after this incident.),Y,FATAL(W.)
1296.0,1931.08.30,1931.0,Invalid,USA,Hawaii,Unknown,M,"""Mysteriously disappeared"" His body was found in an 18', 750-lb shark caught at Barber's Point on 01-Sep-1931",Unknown,FATAL(W.)
1295.0,1931.08.27,1931.0,Boat,USA,New Jersey,Fishing,Unknown,No injury to occupants. Shark chasing fish struck boat,N,FATAL(W.)
1294.0,1931.08.25,1931.0,Unprovoked,CUBA,Havana Province,Swimming,M,"FATAL, right leg bitten ",Y,FATAL(W.)
1293.0,1931.08.23,1931.0,Unprovoked,CUBA,Havana Province,Swimming,M,"FATAL, ""rescuers saw shark trying to drag him under by the leg"" ",Y,FATAL(W.)
1292.0,1931.08.18,1931.0,Unprovoked,USA,Texas,Swimming,M,Minor injury,N,FATAL(W.)
1291.0,1931.08.06,1931.0,Unprovoked,USA,New Jersey,Swimming,M,Survived,N,FATAL(W.)
1290.0,1931.08.01,1931.0,Unprovoked,AUSTRALIA,Queensland,Fell,M,FATAL,Y,FATAL(W.)
1289.0,1931.07.28,1931.0,Unprovoked,FIJI,Viti Levu Island,Swimming,M,Multiple injuries ,N,FATAL(W.)
1288.0,1931.07.15,1931.0,Unprovoked,USA,New Jersey,Swimming,M,Nipped on leg,N,FATAL(W.)
1287.0,1931.06.14,1931.0,Unprovoked,USA,Hawaii,Fishing,M,Survived,N,FATAL(W.)
1286.0,1931.06.13,1931.0,Provoked,USA,Hawaii,Gaffing,M,Tip of finger amputated PROVOKED INCIDENT,N,FATAL(W.)
1285.0,1931.06.04,1931.0,Unprovoked,USA,Florida,Crabbing,M,Lacerations to fingers,N,FATAL(W.)
1284.0,1931.05.02,1931.0,Boat,AUSTRALIA,New South Wales,Unknown,Unknown,No injury to occupants; oar & rudder bitten,N,FATAL(W.)
1283.0,1931.04.27,1931.0,Unprovoked,Unknown,French Southern Territories,Fishing,M,FATAL,Y,FATAL(W.)
1282.0,1931.03.22,1931.0,Unprovoked,AUSTRALIA,Queensland,Fishing,M,"FATAL, left thigh severely bitten ",Y,FATAL(W.)
1281.0,1931.03.15,1931.0,Boat,TURKEY,Unknown,Fishing,Unknown,"No injury to occupants, shark crushed boat",N,FATAL(W.)
1280.0,1931.03.06,1931.0,Provoked,AUSTRALIA,South Australia,Fishing,M,"Finger lacerated, PROVOKED INCIDENT",N,FATAL(W.)
1279.0,1931.02.10,1931.0,Invalid,AUSTRALIA,New South Wales,Swimming,M,Death may have been due to drowning,Unknown,04:00
1278.0,1931.01.24,1931.0,Unprovoked,AUSTRALIA,Torres Strait,Unknown,M,Recovered,N,04:00
1277.0,1931.01.14,1931.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"Thigh, kneecap & lower leg badly lacerated",N,04:00
1276.0,1931.01.07,1931.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,Severe bump & few superficial wounds ,N,16:00
1275.0,1931.00.00,1931.0,Unprovoked,TONGA,Niua ,Swimming,M,"FATAL, thereafter canoes were used to carry the mail",Y,16:00
1274.0,1931.00.00,1931.0,Unprovoked,PAPUA NEW GUINEA,Unknown,Unknown,Unknown,No details,Unknown,16:00
1273.0,1930.12.25,1930.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"Bumped by shark, legs abraded",N,14:30
1272.0,1930.12.13,1930.0,Unprovoked,AUSTRALIA,New South Wales,Fell,M,FATAL,Y,14:30
1271.0,1930.12.02,1930.0,Boat,AUSTRALIA,Victoria,Fishing,Unknown,No injury to occupants; shark seized gunwale & tried to overturn boat,N,14:30
1270.0,1930.12.00,1930.0,Unprovoked,AUSTRALIA,New South Wales,Unknown,M,FATAL,Y,14:30
1269.0,1930.11.30,1930.0,Unprovoked,AUSTRALIA,Queensland,Thrown,M,Laceration to leg,N,14:30
1268.0,1930.09.26,1930.0,Unprovoked,HONDURAS,Black River,Swimming,M,FATAL,Y,14:30
1267.0,1930.09.12,1930.0,Boat,AZORES,Unknown,Unknown,Unknown,"No inury to occupants, shark struck boat",N,14:30
1266.0,1930.08.31,1930.0,Unprovoked,AUSTRALIA,Western Australia,Fishing,M,Minor injury,N,15:30
1265.0,1930.08.16,1930.0,Unprovoked,SPAIN,Canary Islands,Swimming,M,Leg bitten,N,15:30
1264.0,1930.08.06,1930.0,Unprovoked,USA,Florida,Swimming,M,Lacerations to foot & ankle,N,06:00
1263.0,1930.07.19,1930.0,Unprovoked,CUBA,Havana Province,Swimming,M,"Right arm & leg bitten, arm & leg surgically amputated ",N,20:00
1262.0,1930.07.11,1930.0,Unprovoked,USA,Florida,Swimming,M,Arm lacerated from shoulder to wrist,N,20:00
1261.0,1930.06.04,1930.0,Unprovoked,AUSTRALIA,Torres Strait,Unknown,M,FATAL,Y,20:00
1260.0,1930.05.27,1930.0,Unprovoked,USA,Texas,Swimming,M,Lacerations to arm,N,18:00
1259.0,1930.05.11,1930.0,Boat,TURKEY,Unknown,Fishing,M,No injury but shark damaged boat,N,18:00
1258.0,1930.05.11,1930.0,Invalid,COSTA RICA,Limón Province,Air,Unknown,Shark involvement prior to death was not confirmed,Unknown,18:00
1257.0,1930.04.08,1930.0,Invalid,SOUTH AFRICA,Eastern Cape Province,Unknown,M,"Remains of drowning victim recovered from 250-lb female ""blue fin"" shark",Unknown,18:00
1256.0,1930.03.07,1930.0,Unprovoked,USA,Florida,Sponge,M,No injury to diver but shark left 3 toothmarks in his helmet,N,18:00
1255.0,1930.02.20,1930.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Arm & chest injured,N,18:00
1254.0,1930.02.15,1930.0,Unprovoked,AUSTRALIA,Victoria,Diving,M,FATAL,Y,16:30
1253.0,1930.02.03,1930.0,Provoked,AUSTRALIA,Western Australia,Removing,M,Laceration to thigh from trapped shark PROVOKED INCIDENT,N,16:30
1252.0,1930.01.22,1930.0,Boat,MEXICO,Veracruz,Fishing,Unknown,remains of one of the crew found in shark,Y,16:30
1251.0,1930.01.16,1930.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,Torso & arm bitten,N,17:30
1250.0,1930.01.00,1930.0,Sea Disaster,MAURITIUS,Unknown,Swimming,M,Five men were said to have been killed by sharks ,Y,17:30
1249.0,1930.00.00,1930.0,Unprovoked,OKINAWA,Unknown,Unknown,M,Survived,N,17:30
1248.0,1930.00.00,1930.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,FATAL,Y,17:30
1247.0,1929.12.26,1929.0,Unprovoked,AUSTRALIA,New South Wales,Diving,M,"FATAL, left arm severed above elbow, lacerations on chest, right thumb severed, left thigh lacerated to bone, abrasions  ",Y,17:30
1246.0,1929.12.21,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Recovered at Thursday Island Hospital,N,17:30
1245.0,1929.12.16,1929.0,Unprovoked,AUSTRALIA,New South Wales,Bathing,F,Superficial lacerations on right leg,N,17:30
1244.0,1929.12.13,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Injuries to chest & arm,N,17:30
1243.0,1929.12.09,1929.0,Unprovoked,Unknown,Unknown,Unknown,M,FATAL,Y,17:30
1242.0,1929.12.03,1929.0,Unprovoked,AUSTRALIA,Queensland,Unknown,M,FATAL,Y,17:30
1241.0,1929.11.29,1929.0,Sea Disaster,KIRIBATI,Phoenix Islands,Sea,M,"11 of her crew perished, most, possibly all, deaths were due to drowning",Y,17:30
1240.0,1929.11.21,1929.0,Unprovoked,CUBA,Cienfuegos Province,Fishing,M,"Shark attacked his boat, threatening to capsize it. He jumped overboard & shark bit his arm. He knifed & killed shark. Later his arm was surgically amputated",N,17:30
1239.0,1929.10.20,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Heel injured,N,17:30
1238.0,1929.10.02,1929.0,Unprovoked,SPAIN,Valencia,Fishing,M,Arm injured when sharks rammed his boat,N,17:30
1237.0,1929.09.01,1929.0,Unprovoked,AUSTRALIA,Queensland,Fell,M,"FATAL, severe injuries to both legs ",Y,17:30
1236.0,1929.08.05,1929.0,Unprovoked,USA,South Carolina,Bathing,M,Left foot & ankle bitten,N,17:30
1235.0,1929.07.29,1929.0,Unprovoked,MEXICO,Tamaulipas,Swimming,M,Right leg severed below knee,N,17:30
1234.0,1929.07.17,1929.0,Invalid,CAPE VERDE,Santiago Island,Unknown,F,Body of woman recovered from 15' shark,Unknown,17:30
1233.0,1929.06.23,1929.0,Provoked,USA,Florida,Fishing,M,Leg bitten by hooked shark PROVOKED INCIDENT,N,17:30
1232.0,1929.05.31,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,"Injuries to both legs, buttocks, back, lower abdomen & chest",N,17:30
1231.0,1929.04.26,1929.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Thigh bitten,N,17:30
1230.0,1929.04.17,1929.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Lacerations to right wrist,N,17:30
1229.0,1929.04.11,1929.0,Provoked,AUSTRALIA,Queensland,Standing,M,Right calf severely bitten by shark caught in the net PROVOKED INCIDENT,N,13:45
1228.0,1929.04.09,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Unknown,M,FATAL,Y,13:45
1227.0,1929.04.04,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Swimming,M,FATAL,Y,13:45
1226.0,1929.03.16,1929.0,Unprovoked,USA,Florida,Swimming,M,Right sole & toes lacerated,N,12:00
1225.0,1929.03.12,1929.0,Unprovoked,AUSTRALIA,Torres Strait,Bathing,M,FATAL,Y,12:00
1224.0,1929.03.04,1929.0,Unprovoked,AUSTRALIA,South Australia,Launching,M,Foot bitten,N,12:00
1223.0,1929.03.04,1929.0,Unprovoked,AUSTRALIA,South Australia,Launching,M,Legs bitten,N,12:00
1222.0,1929.02.18,1929.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"FATAL, both thighs lacerated, right foot, fingers and knee abraded, died of sepsis",Y,15:30
1221.0,1929.02.09,1929.0,Boat,AUSTRALIA,Western Australia,Canoeing,Unknown,"No injury, shark pushed canoe from jetty to a point 100 m away",N,15:30
1220.0,1929.02.08,1929.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, right thigh bitten, femoral artery severed",Y,16:00
1219.0,1929.01.27,1929.0,Unprovoked,AUSTRALIA,Queensland,Swimming,M,"FATAL, right buttock lacerated, left arm severed above elbow,  right forearm severed by shark, both arms surgically amputated",Y,17:30
1218.0,1929.01.14,1929.0,Unprovoked,NEW ZEALAND,North Island,Bathing,F,"One was bitten on the leg, the other on the arm",N,17:30
1217.0,1929.01.12,1929.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"FATAL, right thigh & hip bitten",Y,18:10
1216.0,1929.01.06,1929.0,Boat,TURKEY,Unknown,Fishing,M,FATAL,Y,18:10
1215.0,1929.01.05,1929.0,Unprovoked,FIJI,Viti Levu Island,DivingS,M,"FATAL, hand severed, both legs & arms bitten & nearly severed ",Y,18:10
1214.0,1929.00.00,1929.0,Invalid,AUSTRALIA,New South Wales,Swimming,M,"Later found to be fiction, never happened",Unknown,18:10
1213.0,1929.00.00,1929.0,Provoked,AUSTRALIA,South Australia,Wading,M,Bitten below the knee,N,18:10
1212.0,1929.00.00,1929.0,Provoked,USA,Florida,Fishing,M,Thigh lacerated by hooked shark PROVOKED INCIDENT,N,18:10
1211.0,1929.00.00,1929.0,Unprovoked,AUSTRALIA,New South Wales,Unknown,M,Hand lacerated,N,18:10
1210.0,1929.00.00,1929.0,Unprovoked,USA,Florida,Hardhat,M,"“Put hand through hatch, shark nearly bit off thumb”",N,18:10
1209.0,1928.12.21,1928.0,Unprovoked,AUSTRALIA,Unknown,Diving,M,Injuries to arm ,N,18:10
1208.0,1928.11.18,1928.0,Provoked,USA,New Jersey,Fishing,M,"Fishermen were cut & bruised by netted, harpooned and gaffed  sharks PROVOKED INCIDENT",N,18:10
1207.0,1928.11.15,1928.0,Boat,INDIA,Unknown,Unknown,M,"No injury to occupants, shark bit keel",N,18:10
1206.0,1928.11.12,1928.0,Sea Disaster,USA,Virginia,Sea,M,FATAL,Y,18:10
1205.0,1928.11.04,1928.0,Unprovoked,PANAMA,Gulf of Panama,Swimming,M,"FATAL, multiple injuries including evisceration, 3 fractures of right arm, 5 fingers  & leg severed below knee",Y,10:00
1204.0,1928.09.00,1928.0,Unprovoked,USA,Texas,Fishing,M,Knee bitten,N,10:00
1203.0,1928.08.24,1928.0,Invalid,USA,New Jersey,Unknown,M,Thumb & coat sleeve recovered from shark's gut,Unknown,10:00
1202.0,1928.07.11,1928.0,Unprovoked,AUSTRALIA,Unknown,Diving,M,Injuries to chest,N,10:00
1201.0,1928.07.00,1928.0,Provoked,ITALY,Tuscany,Boating,M,"No injury, shark approached the boat, he hit it with and oar and fell into the sea PROVOKED INCIDENT",N,10:00
1200.0,1928.06.24,1928.0,Unprovoked,USA,Florida,Swimming,M,Bitten on leg,N,10:00
1199.0,1928.05.17,1928.0,Invalid,INDIA,Unknown,Unknown,M,No details,Unknown,13:00
1198.0,1928.04.14,1928.0,Unprovoked,AUSTRALIA,Queensland,Fishing,M,Severe lacerations to arm,N,13:00
1197.0,1928.04.14,1928.0,Unprovoked,AUSTRALIA,New South Wales,Treading,M,Tissue of left leg stripped from knee to ankle ,N,16:00
1196.0,1928.04.09,1928.0,Unprovoked,JAMAICA,Unknown,Diving,M,FATAL,Y,20:00
1195.0,1928.04.06,1928.0,Unprovoked,AUSTRALIA,Queensland,Bathing,M,Lacerations to right leg ,N,08:30
1194.0,1928.04.04,1928.0,Unprovoked,AUSTRALIA,New South Wales,Standing,M,"FATAL, right hand severed, large lacerations on thigh",Y,18:00
1193.0,1928.03.28,1928.0,Unprovoked,AUSTRALIA,Queensland,Unknown,M,Hip bitten,N,18:00
1192.0,1928.02.20,1928.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,FATAL,Y,18:00
1191.0,1928.02.00,1928.0,Unprovoked,COSTA RICA,Near Puntarenas,Swimming,F,Right leg severely lacerated. Surgically amputated,N,18:00
1190.0,1928.02.00,1928.0,Unprovoked,COSTA RICA,Near Puntarenas,Swimming,M,Right leg & hand severely lacerated,N,18:00
1189.0,1928.01.27,1928.0,Unprovoked,AUSTRALIA,Torres Strait,Retrieving,M,FATAL,Y,18:00
1188.0,1928.01.21,1928.0,Invalid,USA,Florida,Swimming,Unknown,Body not recovered ,Unknown,21:30
1187.0,1928.01.21,1928.0,Invalid,USA,Florida,Jumped,M,"FATAL, presumed taken by shark/s",Unknown,21:30
1186.0,1928.01.02,1928.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Unknown,F,Leg lacerated,N,21:30
1185.0,1928.01.00,1928.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,Foot bitten,N,11:00
1184.0,1928.00.00,1928.0,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Standing,M,"Tissue of right thigh removed to the bone, both thumbs & some fingers severed ",N,11:00
1183.0,1927.12.28,1927.0,Unprovoked,SOUTH AFRICA,Western Cape Province,Swimming,M,"FATAL, leg bitten  ",Y,11:00
1182.0,1927.11.03,1927.0,Sea Disaster,AUSTRALIA,New South Wales,The,Unknown,40 people perished,Y,11:00
1181.0,1927.10.25,1927.0,Sea Disaster,BRAZIL,Porto Seguro,Italian,Unknown,"Of 1256 on board, 295 perished, some were taken by sharks",Y,12:00
1180.0,1927.10.12,1927.0,Unprovoked,AUSTRALIA,New South Wales,Riding,M,No injury to man or horse,N,12:00
1179.0,1927.10.00,1927.0,Unprovoked,FIJI,Unknown,Standing,M,Leg bitten. He survived,N,12:00
1178.0,1927.07.03,1927.0,Boat,AUSTRALIA,New South Wales,Unknown,Unknown,"No injury to occupants, boat was bumped & lifted 2' out of the water by the shark",N,12:00
1177.0,1927.05.29,1927.0,Sea Disaster,PHILIPPINES,Luzon Island,Sea,Unknown," 55  perished, some were  taken by sharks",Y,12:00
1176.0,1927.05.09,1927.0,Unprovoked,AUSTRALIA,Queensland,Walking,M,FATAL,Y,12:00
1175.0,1927.04.10,1927.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Extensive injuries to left leg,N,12:00
1174.0,1927.04.08,1927.0,Unprovoked,AUSTRALIA,Queensland,Diving,M,Leg injured,N,12:00
1173.0,1927.03.01,1927.0,Unprovoked,AUSTRALIA,New South Wales,Surfing,M,"Right buttock & thigh bitten, thumb removed",N,15:00
1172.0,1927.02.14,1927.0,Provoked,NICARAGUA,Salinas Bay,Feelings,M,"Sharks’s jaws snapped shut, lacerating his right hand PROVOKED INCIDENT",N,15:00
1171.0,1927.02.09,1927.0,Unprovoked,AUSTRALIA,Queensland,Attempting,M,"No injury, but trouser leg shredded by shark",N,15:00
1170.0,1927.02.00,1927.0,Provoked,NEW ZEALAND,South Island,Fishing,M,Severely bitten by shark caught 30 minutes earlier  PROVOKED INCIDENT,N,15:00
1169.0,1927.01.20,1927.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Surfing,M,Both thighs  lacerated,N,11:45
1168.0,1927.01.08,1927.0,Unprovoked,USA,California,Swimming,M,Lost hand,N,11:45
1167.0,1927.01.03,1927.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, leg bitten from thigh to ankle",Y,11:30
1166.0,1927.00.00,1927.0,Unprovoked,AUSTRALIA,New South Wales,Swimming,M,"FATAL, shoulder bitten ",Y,11:30
1165.0,1927.00.00,1927.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Shoulder bitten,N,11:30
1164.0,1926.12.02,1926.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,FATAL,Y,11:30
1163.0,1926.11.17,1926.0,Unprovoked,AUSTRALIA,Torres Strait,Diving,M,Arm injured,N,11:30
1162.0,1926.10.29,1926.0,Unprovoked,PAPUA NEW GUINEA,Central Province,Jumped,M,"FATAL, abdomen bitten",Y,11:30
1161.0,1926.10.23,1926.0,Unprovoked,AUSTRALIA,New South Wales,Bathing,M,"3"" laceration to leg",N,16:00
1160.0,1926.10.23,1926.0,Sea Disaster,BERMUDA,Unknown,British,Unknown,"Of 104 people in the water, only 20 survived. 84 people were lost, many to sharks. Sharks 2 pulled crew off life rafts",N,01:30
1159.0,1926.09.06,1926.0,Unprovoked,PAPUA NEW GUINEA,Unknown,Jumped,M,FATAL,Y,01:30
1158.0,1926.08.24,1926.0,Unprovoked,USA,New Jersey,Swimming,M,FATAL,Y,01:30
1157.0,1926.07.23,1926.0,Unprovoked,ITALY,Golfo di Genova in the Ligurian Sea,Swimming,M,"FATAL, body was not recovered",Y,11:00
1156.0,1926.07.12,1926.0,Boat,USA,New Jersey,Fishing,M,No injury to occupants,N,11:00
1155.0,1926.07.08,1926.0,Unprovoked,USA,California,Swimming,M,Leg & hand lacerated and dog bitten,N,
1154.0,1926.07.03,1926.0,Invalid,SPAIN,Sants-Montjic,Bathing,M,No injury,Unknown,
1153.0,1926.05.18,1926.0,Unprovoked,USA,Hawaii,Swimming,M,"FATAL, gave sudden shriek & disappeared, body found in shark caught off Kahuka",Y,
1152.0,1926.04.22,1926.0,Unprovoked,SOUTH ATLANTIC OCEAN,South of the Equator ,Fell,M,When taken back on board 2 hours later both legs were bleeding from shark bites,N,21:30
1151.0,1926.04.07,1926.0,Unprovoked,USA,Hawaii,Swimming,F,Right leg bitten thigh to heel,N,17:30
1150.0,1926.03.17,1926.0,Unprovoked,AUSTRALIA,South Australia,Swimming,F,FATAL,Y,15:45
1149.0,1926.01.26,1926.0,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Swimming,M,Thigh lacerated,N,15:45
1148.0,1926.01.00,1926.0,Unprovoked,AUSTRALIA,Victoria,Unknown,M,Leg lacerated,N,15:45
1147.0,1926.00.00,1926.0,Unprovoked,MONACO,Bay of Monaco,Unknown,M,FATAL,Y,15:45
1146.0,1926.00.00,1926.0,Provoked,NEW ZEALAND,Cook Islands,Shark,M,"Struck on head by shark’s tail, knocked unconscious & deep gash in head PROVOKED INCIDENT",N,15:45
